name,type,address
낙원놀이터,culture_park,경기도 안양시 만안구 안양동 22-20
명학어린이공원,culture_park,경기도 안양시 만안구 안양동 349-11
교화어린이공원,culture_park,경기도 안양시 만안구 안양동 396-1 새마을노인정
노송어린이공원,culture_park,경기도 안양시 만안구 안양동 521-1 경로당
늘푸른어린이공원,culture_park,경기도 안양시 만안구 안양동 528
명학공원,culture_park,경기도 안양시 만안구 안양동 572
냉천어린이공원,culture_park,경기도 안양시 만안구 안양동 627-98 냉천놀이터주차장 및 청소년상담실
밤동산어린이공원,culture_park,경기도 안양시 만안구 안양동 711-94 중앙치안센터
청원소공원,culture_park,경기도 안양시 만안구 안양동 76-12
삼덕공원,culture_park,경기도 안양시 만안구 안양동 782-19 삼덕공원관리사무소
새샘어린이공원,culture_park,경기도 안양시 만안구 안양동 824-11
안양친수공원,culture_park,경기도 안양시 만안구 안양동 863
개나리어린이공원,culture_park,경기도 안양시 만안구 안양동 873-39 안양3동 개나리놀이터 지하주차장
꿈동산어린이공원,culture_park,경기도 안양시 만안구 안양동 873-39 안양3동 개나리놀이터 지하주차장
양지어린이공원,culture_park,경기도 안양시 만안구 안양동 897-24
달래1어린이공원,culture_park,경기도 안양시 만안구 안양동 908-64
달래2어린이공원,culture_park,경기도 안양시 만안구 안양동 908-78
소곡공원,culture_park,경기도 안양시 만안구 안양동 산123-1
병목안문화공원(병목안캠핑장),culture_park,경기도 안양시 만안구 안양동 산73-1
병목안시민공원,culture_park,경기도 안양시 만안구 안양동 산82-2 병목안시민공원관리사무소
고암제3어린이공원,culture_park,경기도 양주시 고암동 121-2 주원마을
고암제2어린이공원,culture_park,경기도 양주시 고암동 121-2 주원마을
고암 소공원(엄상마을),culture_park,경기도 양주시 고암동 140-8 엄상1·2통마을회관
조은어린이공원,culture_park,경기도 양주시 고암동 580-2
고암 근린공원,culture_park,경기도 양주시 고암동 581-4
행복어린이공원,culture_park,경기도 양주시 고암동 581-5
하늘빛어린이공원,culture_park,경기도 양주시 고암동 589
옥정제10어린이공원(고암),culture_park,경기도 양주시 고암동 595-7
제5호 공공공지,culture_park,경기도 양주시 고암동 602-8
제4호 공공공지,culture_park,경기도 양주시 고암동 603-8
옥정 제1소공원,culture_park,경기도 양주시 고암동 607-1
옥정제4어린이공원(산울림),culture_park,경기도 양주시 고암동 612
옥정체육공원,culture_park,경기도 양주시 고암동 619
고읍제2어린이공원,culture_park,경기도 양주시 고읍동 444
고읍제1근린공원(푸르네),culture_park,경기도 양주시 고읍동 445
고읍 광장,culture_park,경기도 양주시 광사동 652-6
고읍제2근린공원(하늘물),culture_park,경기도 양주시 광사동 659 청소년 문화의 집
고읍제4어린이공원,culture_park,경기도 양주시 광사동 671-4
고읍제5어린이공원,culture_park,경기도 양주시 광사동 682
고읍제3근린공원(토리),culture_park,경기도 양주시 광사동 683
고읍 문화공원,culture_park,경기도 양주시 광사동 697
고읍제6어린이공원,culture_park,경기도 양주시 광사동 707
고읍제4근린공원(나누리),culture_park,경기도 양주시 광사동 714
고읍제5근린공원(나리),culture_park,경기도 양주시 광사동 731
가래비어린이공원,culture_park,경기도 양주시 광적면 가납리 732-18
가납제2어린이공원,culture_park,경기도 양주시 광적면 가납리 838-2
가납제3어린이공원,culture_park,경기도 양주시 광적면 가납리 853-4
가석제1어린이공원,culture_park,경기도 양주시 광적면 가납리 857-2
가석제2어린이공원,culture_park,경기도 양주시 광적면 가납리 862-5
가석제3어린이공원,culture_park,경기도 양주시 광적면 가납리 901
석우근린공원,culture_park,경기도 양주시 광적면 석우리 407
가납제4어린이공원,culture_park,경기도 양주시 광적면 석우리 708-2
가납제1어린이공원,culture_park,경기도 양주시 광적면 석우리 712-1
남면일반산업단지 소공원,culture_park,경기도 양주시 남면 구암리 367-1
검준 근린공원,culture_park,경기도 양주시 남면 상수리 667-10
신산체육공원,culture_park,경기도 양주시 남면 신산리 329-9
조소앙선생기념공원,culture_park,경기도 양주시 남면 황방리 214-7 조소앙선생기념관
남방어린이공원,culture_park,경기도 양주시 남방동 84-4
금광어린이공원,culture_park,경기도 양주시 덕계동 425-9
범양제2어린이공원,culture_park,경기도 양주시 덕계동 436-9
범양제1어린이공원,culture_park,경기도 양주시 덕계동 446-3
덕계 근린공원,culture_park,경기도 양주시 덕계동 467
신도어린이공원,culture_park,경기도 양주시 덕계동 576-3
덕계천어린이공원,culture_park,경기도 양주시 덕계동 592-3
덕정제2어린이공원,culture_park,경기도 양주시 덕정동 118-4
덕정제1어린이공원,culture_park,경기도 양주시 덕정동 164 은동마을주공1단지아파트
봉우 근린공원,culture_park,경기도 양주시 덕정동 208-12
덕정제6어린이공원,culture_park,경기도 양주시 덕정동 210-1
덕정제5어린이공원,culture_park,경기도 양주시 덕정동 235 봉우마을
청담체육공원(회정),culture_park,경기도 양주시 덕정동 268-1
덕정제4어린이공원,culture_park,경기도 양주시 덕정동 286-31
청담체육공원(덕정),culture_park,경기도 양주시 덕정동 316-2
덕정 소공원(서희아파트),culture_park,경기도 양주시 덕정동 419
덕정제3어린이공원(일성트루엘),culture_park,경기도 양주시 덕정동 536 일성트루엘
고읍제3어린이공원,culture_park,경기도 양주시 만송동 682
고읍제1어린이공원,culture_park,경기도 양주시 만송동 699
방성어린이공원,culture_park,경기도 양주시 백석읍 방성리 82-2
홍죽산업단지 근린공원,culture_park,경기도 양주시 백석읍 홍죽리 952
옥정 제3호 광장,culture_park,경기도 양주시 옥정동 1009-20
옥정제2어린이공원(천보),culture_park,경기도 양주시 옥정동 1014-1
옥정제3어린이공원(모정느티나무),culture_park,경기도 양주시 옥정동 1027 율정마을7단지
옥정 제8호 광장,culture_park,경기도 양주시 옥정동 1030-3
옥정제8근린공원(규율),culture_park,경기도 양주시 옥정동 1042-1
옥정 제13호 광장,culture_park,경기도 양주시 옥정동 1047-5
옥정 제15호 광장,culture_park,경기도 양주시 옥정동 1049-5
옥정제7어린이공원(오르락내리락),culture_park,경기도 양주시 옥정동 1064-3
옥정제6어린이공원(초록숲),culture_park,경기도 양주시 옥정동 1073-3
옥정제8어린이공원(보물섬),culture_park,경기도 양주시 옥정동 1076-1
옥정제9어린이공원(파란하늘),culture_park,경기도 양주시 옥정동 1081-3
옥정제12근린공원(꿈나래),culture_park,경기도 양주시 옥정동 1082-1
옥정 제18호 광장,culture_park,경기도 양주시 옥정동 1095-3
옥정 제16호 광장,culture_park,경기도 양주시 옥정동 1095-5
제6호 공공공지,culture_park,경기도 양주시 옥정동 1108-5
옥정제3근린공원(새빛뜰),culture_park,경기도 양주시 옥정동 879-1
옥정제1근린공원(옥정생태숲),culture_park,경기도 양주시 옥정동 883
옥정 제6호 광장,culture_park,경기도 양주시 옥정동 886
옥정제5근린공원(독바위),culture_park,경기도 양주시 옥정동 889-2
옥정 제4소공원,culture_park,경기도 양주시 옥정동 901-4
옥정제6근린공원(선돌),culture_park,경기도 양주시 옥정동 908
옥정제5어린이공원(참수물),culture_park,경기도 양주시 옥정동 914-4
옥정 제3소공원,culture_park,경기도 양주시 옥정동 925-7
제2호 공공공지,culture_park,경기도 양주시 옥정동 934-18
옥정 제17호 광장,culture_park,경기도 양주시 옥정동 937-3
옥정제11근린공원(마라니),culture_park,경기도 양주시 옥정동 939-2
옥정제10근린공원(옥정저류지),culture_park,경기도 양주시 옥정동 941-1
옥정제2근린공원(자연나음),culture_park,경기도 양주시 옥정동 943-1
옥정 제4호 광장,culture_park,경기도 양주시 옥정동 946-4
옥정 제7호 광장,culture_park,경기도 양주시 옥정동 950-7
옥정제4근린공원(능호관이인상),culture_park,경기도 양주시 옥정동 952-2
옥정 제10호 광장,culture_park,경기도 양주시 옥정동 958-3
옥정제7근린공원(가온길),culture_park,경기도 양주시 옥정동 962-3
옥정 제9호 광장,culture_park,경기도 양주시 옥정동 962-3
옥정제9근린공원(꼬꼬지길),culture_park,경기도 양주시 옥정동 962-6
옥정 제11호 광장,culture_park,경기도 양주시 옥정동 963-19
옥정중앙공원,culture_park,경기도 양주시 옥정동 970-3
제3호 공공공지,culture_park,경기도 양주시 옥정동 977-11
옥정 제2호 광장,culture_park,경기도 양주시 옥정동 989-15
옥정제1어린이공원(율정),culture_park,경기도 양주시 옥정동 998-1
선암제2어린이공원,culture_park,경기도 양주시 은현면 선암리 321-43
용암리 비위생매립지 공원,culture_park,경기도 양주시 은현면 용암리 185-14
병산4호 소공원,culture_park,경기도 양평군 강상면 병산리 1205-1
병산1호 소공원,culture_park,경기도 양평군 강상면 병산리 138
병산2호 소공원,culture_park,경기도 양평군 강상면 병산리 142-35
병산3호 소공원,culture_park,경기도 양평군 강상면 병산리 40
강하 소공원,culture_park,경기도 양평군 강하면 운심리 28-1 강하방범기동순찰
한강아트로드 공원,culture_park,경기도 양평군 강하면 운심리 43-25
강하 체육공원,culture_park,경기도 양평군 강하면 운심리 56
개군레포츠공원,culture_park,경기도 양평군 개군면 하자포리 425-14
한들공원,culture_park,경기도 양평군 양동면 매월리 산 150-6
삼산 어린이공원,culture_park,경기도 양평군 양동면 삼산리 산 13-37
장미공원(쌍용7),culture_park,경기도 양평군 양동면 석곡리 111-2
으뜸공원(쌍용6),culture_park,경기도 양평군 양동면 쌍학리 산 3-5
양서 소공원 7,culture_park,경기도 양평군 양서면 신원리 471-5
6호 체육공원,culture_park,경기도 양평군 양서면 용담리 426 양서문화체육공원
양근문화공원(17호),culture_park,경기도 양평군 양평읍 공흥리 711-4
공흥 어린이공원,culture_park,경기도 양평군 양평읍 공흥리 884
공흥 소공원,culture_park,경기도 양평군 양평읍 공흥리 885-1
양근문화공원(16호),culture_park,경기도 양평군 양평읍 공흥리 산 6-1
쉬자(백운테마)파크,culture_park,경기도 양평군 양평읍 백안리 산44-1 카페
갈산공원,culture_park,경기도 양평군 양평읍 양근리 234-2
양근소공원(17호),culture_park,경기도 양평군 양평읍 양근리 53-2
물안개공원,culture_park,경기도 양평군 양평읍 양근리 559
공흥 양근공원,culture_park,경기도 양평군 양평읍 양근리 705
양근소공원(19호),culture_park,경기도 양평군 양평읍 양근리 739
오빈11 어린이공원,culture_park,경기도 양평군 양평읍 오빈리 39-3
오빈15호 소공원,culture_park,경기도 양평군 양평읍 오빈리 81-32 보호수 양평-42
오빈14호 소공원,culture_park,경기도 양평군 양평읍 오빈리 88-46
오빈13호 소공원,culture_park,경기도 양평군 양평읍 오빈리 88-47
오빈10 어린이공원,culture_park,경기도 양평군 양평읍 오빈리 96-25
오빈12호 소공원,culture_park,경기도 양평군 양평읍 오빈리 96-40
광탄1호 소공원,culture_park,경기도 양평군 용문면 광탄리 666
광탄2호 소공원,culture_park,경기도 양평군 용문면 광탄리 711
광탄3호 소공원,culture_park,경기도 양평군 용문면 광탄리 762
다문 어린이공원,culture_park,경기도 양평군 용문면 다문리 1054
다문 소공원 5,culture_park,경기도 양평군 용문면 다문리 1069-6
다문 어린이공원6,culture_park,경기도 양평군 용문면 다문리 1092-6
문화공원7,culture_park,경기도 양평군 용문면 다문리 1102-1
다문공원,culture_park,경기도 양평군 용문면 다문리 산 10-1
용문4호 어린이공원,culture_park,경기도 양평군 용문면 마룡리 667-1
청운체육공원,culture_park,경기도 양평군 청운면 여물리 113
태평근린공원,culture_park,경기도 여주시 가남읍 태평리 174 가남게이트볼장
태평5호공원,culture_park,경기도 여주시 가남읍 태평리 769-5
태평4호공원,culture_park,경기도 여주시 가남읍 태평리 95-1
여주18호 어린이공원,culture_park,경기도 여주시 교동 115-1
여주22호 어린이공원,culture_park,경기도 여주시 교동 산9-12 여주역금호어울림베르티스
영월근린공원,culture_park,경기도 여주시 상동 132
1호공원,culture_park,경기도 여주시 상동 282-4
여주근린공원,culture_park,경기도 여주시 상동 352 여주시 노인회관
5호공원,culture_park,경기도 여주시 상동 373-9
금은모래강변공원,culture_park,경기도 여주시 연양동 8
14호공원,culture_park,경기도 여주시 오학동 403
10호공원,culture_park,경기도 여주시 오학동 419
청안어린이공원,culture_park,경기도 여주시 점동면 청안리 651-1
여주IC앞소공원,culture_park,경기도 여주시 점봉동 233
3호공원,culture_park,경기도 여주시 창동 145 창2리노인정
2호공원,culture_park,경기도 여주시 하동 121-4 하리3리노인정
7호공원,culture_park,경기도 여주시 하동 412-1
9호공원,culture_park,경기도 여주시 하동 422
17호공원,culture_park,경기도 여주시 하동 431-4
법무단지앞 소공원1,culture_park,경기도 여주시 현암동 674
법무단지앞 소공원2,culture_park,경기도 여주시 현암동 679
4호공원,culture_park,경기도 여주시 홍문동 283
공원,culture_park,경기도 연천군 군남면 옥계리 1259-9
백학근린공원,culture_park,경기도 연천군 백학면 통구리 1071-10
신서수변공원,culture_park,경기도 연천군 신서면 대광리 1318-42
고문리공원,culture_park,경기도 연천군 연천읍 고문리 898
옥산근린공원,culture_park,경기도 연천군 연천읍 옥산리 423-1
망곡근린공원,culture_park,경기도 연천군 연천읍 읍내리 산 1-1
연천어린이공원,culture_park,경기도 연천군 연천읍 차탄리 624
현가근린공원,culture_park,경기도 연천군 연천읍 현가리 57-1
은대근린공원,culture_park,경기도 연천군 전곡읍 은대리 573 군립전곡어린이집
조흥어린이공원(전곡4호),culture_park,"경기도 연천군 전곡읍 전곡리 263-11 조흥아파트,조흥아파트상가"
전곡어린이공원,culture_park,경기도 연천군 전곡읍 전곡리 324-98
전곡근린공원,culture_park,경기도 연천군 전곡읍 전곡리 357
명정어린이공원,culture_park,경기도 연천군 전곡읍 전곡리 411-11
휴먼시아 어린이공원(전곡5호),culture_park,경기도 연천군 전곡읍 전곡리 704 휴먼시아
가수 어린이공원,culture_park,경기도 오산시 가수동 113-2
가수제2어린이공원,culture_park,경기도 오산시 가수동 13
세교2 제3호 소공원,culture_park,경기도 오산시 가수동 85-1
세교2 제4호 소공원,culture_park,경기도 오산시 가수동 92-1
세교2 제1호 근린공원,culture_park,경기도 오산시 가수동 산 5-2
세교2 제2호 소공원,culture_park,경기도 오산시 가장동 370-5
가장제1근린공원,culture_park,경기도 오산시 가장동 375-7
가장동체육공원,culture_park,경기도 오산시 가장동 382-4
가장제2근린공원,culture_park,경기도 오산시 가장동 386-5
가장동 수변공원,culture_park,경기도 오산시 가장동 395-5
갈곶어린이공원,culture_park,경기도 오산시 갈곶동 108-1 대한예수교장로회 경기노회
갈곶제1소공원,culture_park,경기도 오산시 갈곶동 171-7
갈곶제1근린공원,culture_park,경기도 오산시 갈곶동 292-31 핑크빌
갈곶제2소공원,culture_park,경기도 오산시 갈곶동 717
고현어린이공원,culture_park,경기도 오산시 고현동 271
세교2 제1호 수변공원,culture_park,경기도 오산시 궐동 358
세교2 제1호 어린이공원,culture_park,경기도 오산시 궐동 448-4
궐동제2어린이공원,culture_park,경기도 오산시 궐동 585-1
궐동제3어린이공원,culture_park,경기도 오산시 궐동 624
궐동제5어린이공원,culture_park,경기도 오산시 궐동 656
궐동제4어린이공원,culture_park,경기도 오산시 궐동 660
궐동제7어린이공원,culture_park,경기도 오산시 궐동 706
궐동공원,culture_park,경기도 오산시 궐동 산 12-5
세교2 제5호 수변공원,culture_park,경기도 오산시 금암동 198
세교2 제1호 소공원,culture_park,경기도 오산시 금암동 212-5
세교2 제6호 어린이공원,culture_park,경기도 오산시 금암동 346-8
꽃다리근린공원,culture_park,경기도 오산시 금암동 484
산어린이공원,culture_park,경기도 오산시 금암동 486-1
달빛어린이공원,culture_park,경기도 오산시 금암동 489
구름어린이공원,culture_park,경기도 오산시 금암동 496 죽미마을 휴튼9단지
느티근린공원,culture_park,경기도 오산시 금암동 497
은빛개울공원-2,culture_park,경기도 오산시 금암동 511 가로분식점9
소리어린이공원,culture_park,경기도 오산시 금암동 512-1
세교제2소공원,culture_park,경기도 오산시 금암동 512-3
여계근린공원,culture_park,경기도 오산시 금암동 514
바위어린이공원,culture_park,경기도 오산시 금암동 515-1
고인돌역사공원,culture_park,경기도 오산시 금암동 520
동물어린이공원,culture_park,경기도 오산시 금암동 534-3
금바위공원,culture_park,경기도 오산시 금암동 541
수청제2어린이공원,culture_park,경기도 오산시 내삼미동 851
수청제3어린이공원,culture_park,경기도 오산시 내삼미동 862
문헌근린공원,culture_park,경기도 오산시 내삼미동 879 문헌서원
바람어린이공원,culture_park,경기도 오산시 내삼미동 888-3
샘물어린이공원,culture_park,경기도 오산시 내삼미동 896-2
안삼미공원,culture_park,경기도 오산시 내삼미동 897-1
필봉공원,culture_park,경기도 오산시 내삼미동 899-3
죽미령유엔 역사공원,culture_park,경기도 오산시 내삼미동 산 70-3
세교2 제4호 어린이공원,culture_park,경기도 오산시 누읍동 396
세교2 제3호 어린이공원,culture_park,경기도 오산시 누읍동 426-8
세교2 제2호 수변공원,culture_park,경기도 오산시 누읍동 545
누읍어린이공원,culture_park,경기도 오산시 누읍동 623
세교2 제4호 수변공원,culture_park,경기도 오산시 벌음동 214
세교2 제5호 소공원,culture_park,경기도 오산시 벌음동 230
세교2 제2호 근린공원,culture_park,경기도 오산시 벌음동 산 33-7
부산어린이공원,culture_park,경기도 오산시 부산동 479-10
운암제2어린이공원,culture_park,경기도 오산시 부산동 778-3
운암제3어린이공원,culture_park,경기도 오산시 부산동 779-2
부산 제2어린이공원,culture_park,경기도 오산시 부산동 792
부산 제1소공원,culture_park,경기도 오산시 부산동 797
제141호 문화공원,culture_park,경기도 오산시 부산동 825
제80호 어린이공원,culture_park,경기도 오산시 부산동 830 오산 센트럴 푸르지오
들판어린이공원,culture_park,경기도 오산시 세교동 610-1
죽미체육공원-2,culture_park,경기도 오산시 세교동 619
죽미근린공원,culture_park,경기도 오산시 세교동 620
은빛개울공원-1,culture_park,경기도 오산시 세교동 622-2
죽미체육공원-1,culture_park,경기도 오산시 세교동 627
수청제1어린이공원,culture_park,경기도 오산시 수청동 15-3
세교제1호소공원,culture_park,경기도 오산시 수청동 332-4 경기도립물향기수목원
궐동제1어린이공원,culture_park,경기도 오산시 수청동 522 노인회관
수청제4어린이공원,culture_park,경기도 오산시 수청동 565
바다어린이공원,culture_park,경기도 오산시 수청동 585-1
무지개어린이공원,culture_park,경기도 오산시 수청동 590
아래뜰공원,culture_park,경기도 오산시 수청동 623-1
도원공원,culture_park,경기도 오산시 수청동 624-1 오산 스마트 시티 통합운영센터
별어린이공원,culture_park,경기도 오산시 수청동 635-1
수청근린공원,culture_park,경기도 오산시 수청동 72-4
양산제1어린이공원,culture_park,경기도 오산시 양산동 667-5
양산제1근린공원,culture_park,경기도 오산시 양산동 667-5
양산제1소공원,culture_park,경기도 오산시 양산동 668-2
양산제2소공원,culture_park,경기도 오산시 양산동 676
양산제2어린이공원,culture_park,경기도 오산시 양산동 88
맑음터 공원,culture_park,경기도 오산시 오산동 750-1
오산어린이공원,culture_park,경기도 오산시 오산동 852-11
운암제1어린이공원,culture_park,경기도 오산시 오산동 914
운암제1근린공원,culture_park,경기도 오산시 오산동 920-1
운암제4어린이공원,culture_park,경기도 오산시 오산동 922-3
운암제5어린이공원,culture_park,경기도 오산시 오산동 923-3
등불어린이공원,culture_park,경기도 오산시 외삼미동 623-4
UN참전기념공원,culture_park,경기도 오산시 외삼미동 636-1
역사공원-1호,culture_park,경기도 오산시 외삼미동 640 UN초전기념관
외삼미근린공원,culture_park,경기도 오산시 외삼미동 645
원동제1근린공원,culture_park,경기도 오산시 원동 404-8 대원동주민센터
원동제2근린공원,culture_park,경기도 오산시 원동 481-17 소리울도서관
원동공원,culture_park,경기도 오산시 원동 555-2
원동제3어린이공원,culture_park,경기도 오산시 원동 639-13
원동수변공원,culture_park,경기도 오산시 원동 715-8
원동 어린이공원,culture_park,경기도 오산시 원동 760-5 오산어린이집
원동제1어린이공원,culture_park,경기도 오산시 원동 806 한국전력공사 오산지사
원동제2어린이공원,culture_park,경기도 오산시 원동 807-3
운암제2근린공원,culture_park,경기도 오산시 원동 814-1
운암제6어린이공원,culture_park,경기도 오산시 원동 815-3
원동소공원,culture_park,경기도 오산시 원동 907 오산원동 한양수자인아파트
은계 어린이공원,culture_park,경기도 오산시 은계동 39
지곶동 수변공원,culture_park,경기도 오산시 지곶동 560-1
지곶 제1어린이공원,culture_park,경기도 오산시 지곶동 575
세교2 제5호 어린이공원,culture_park,경기도 오산시 청학동 132-5 RA5-6-4
청호제1어린이공원,culture_park,경기도 오산시 청호동 321 오산자이아파트
청호제2어린이공원,culture_park,경기도 오산시 청호동 321 오산자이아파트
청호제3어린이공원,culture_park,경기도 오산시 청호동 334
세교2 제3호 수변공원,culture_park,경기도 오산시 탑동 226
문화공원3,culture_park,경기도 의왕시 고천동 100-2
소공원63,culture_park,경기도 의왕시 고천동 171 의왕시청
소공원62,culture_park,경기도 의왕시 고천동 171 의왕시청
소공원64,culture_park,경기도 의왕시 고천동 193-4
공원,culture_park,경기도 의왕시 고천동 252
근린공원,culture_park,경기도 의왕시 고천동 산 48
갈미한글공원,culture_park,경기도 의왕시 내손동 228-1
공원47,culture_park,경기도 의왕시 내손동 664-18
근린공원,culture_park,경기도 의왕시 내손동 664-18
내손공원,culture_park,경기도 의왕시 내손동 666 내손체육공원
근린공원,culture_park,경기도 의왕시 내손동 691-10
백운공원,culture_park,경기도 의왕시 내손동 709 내손제1공영주차장
내손어린이공원,culture_park,경기도 의왕시 내손동 710-11
복지공원,culture_park,경기도 의왕시 내손동 710-15
언덕공원,culture_park,경기도 의왕시 내손동 722
내손1공원(문학),culture_park,경기도 의왕시 내손동 765
내손2공원(중앙),culture_park,경기도 의왕시 내손동 781
갈미공원,culture_park,경기도 의왕시 내손동 806
민백공원,culture_park,경기도 의왕시 내손동 843 우미린아파트
내손양지공원,culture_park,경기도 의왕시 내손동 844-5 내손제2공영주차장
빛솔공원,culture_park,경기도 의왕시 내손동 846 이편한세상 인덕원 더 퍼스트
내동공원,culture_park,경기도 의왕시 내손동 848-2
어린이공원30,culture_park,경기도 의왕시 삼동 277-3 연화다세대
공원,culture_park,경기도 의왕시 삼동 481-47
웃골공원,culture_park,경기도 의왕시 삼동 608
산들공원,culture_park,경기도 의왕시 삼동 616 의왕역 푸르지오 라포레
아랫골공원,culture_park,경기도 의왕시 삼동 624 장안지구 유수지 공중화장실
부곡공원,culture_park,경기도 의왕시 삼동 629
소공원67,culture_park,경기도 의왕시 삼동 726
소공원66,culture_park,경기도 의왕시 삼동 750
공원44,culture_park,경기도 의왕시 오전동 107-2
어린이공원31,culture_park,경기도 의왕시 오전동 231-1
모락공원,culture_park,경기도 의왕시 오전동 236-29
공원48,culture_park,경기도 의왕시 오전동 324-2
공원41,culture_park,경기도 의왕시 오전동 35-21
오전로가족공원,culture_park,경기도 의왕시 오전동 840 오전로가족공원 화장실
오전초교앞공원,culture_park,경기도 의왕시 오전동 845-3
고천체육공원,culture_park,경기도 의왕시 왕곡동 270-2 고천체육공원
현충탑공원,culture_park,경기도 의왕시 왕곡동 591
자연애공원,culture_park,경기도 의왕시 왕곡동 601
부곡체육공원,culture_park,경기도 의왕시 월암동 421 부곡체육공원
자연학습공원,culture_park,경기도 의왕시 월암동 543-3
금천마을2-2호공원,culture_park,경기도 의왕시 이동 204-37
금천마을2-1호공원,culture_park,경기도 의왕시 이동 218-104
소공원65,culture_park,경기도 의왕시 이동 745
초록공원,culture_park,경기도 의왕시 청계동 967
맑은내공원,culture_park,경기도 의왕시 청계동 970
가막들공원,culture_park,경기도 의왕시 청계동 974
푸른내공원,culture_park,경기도 의왕시 청계동 979
소담공원,culture_park,경기도 의왕시 청계동 981
청계양지공원,culture_park,경기도 의왕시 청계동 985-3
한직공원,culture_park,경기도 의왕시 청계동 993
청계공원,culture_park,경기도 의왕시 청계동 산 8-5
근린공원,culture_park,경기도 의왕시 초평동 19-1
왕송호수공원,culture_park,경기도 의왕시 초평동 278-1
근린공원,culture_park,경기도 의왕시 초평동 55-3
어린이공원1,culture_park,경기도 의왕시 초평동 55-3
근린공원,culture_park,경기도 의왕시 포일동 487
두산위브공원,culture_park,경기도 의왕시 포일동 638 위브호수마을1단지
호수마을공원,culture_park,경기도 의왕시 포일동 639
두터비공원,culture_park,경기도 의왕시 포일동 644-2
반디공원,culture_park,경기도 의왕시 포일동 645-1
노을빛공원,culture_park,경기도 의왕시 포일동 646-1
물빛공원,culture_park,경기도 의왕시 포일동 647-1
까치공원,culture_park,경기도 의왕시 포일동 648-1
다람이공원,culture_park,경기도 의왕시 포일동 651
산빛공원,culture_park,경기도 의왕시 포일동 654
공원,culture_park,경기도 의왕시 학의동 1051
소공원2,culture_park,경기도 의왕시 학의동 1072
공원,culture_park,경기도 의왕시 학의동 1094
공원,culture_park,경기도 의왕시 학의동 1098
공원,culture_park,경기도 의왕시 학의동 1114
공원,culture_park,경기도 의왕시 학의동 1134
소공원1,culture_park,경기도 의왕시 학의동 1149
공원,culture_park,경기도 의왕시 학의동 590
공원,culture_park,경기도 의왕시 학의동 915-1
공원,culture_park,경기도 의왕시 학의동 961-3
백운호수공원,culture_park,경기도 의왕시 학의동 산 75-5
공룡어린이공원,culture_park,경기도 의정부시 가능동 362-170
우정어린이공원,culture_park,경기도 의정부시 가능동 559-4
색동어린이공원,culture_park,경기도 의정부시 가능동 611
동심어린이공원,culture_park,경기도 의정부시 가능동 635 가능경로당
백합어린이공원,culture_park,경기도 의정부시 가능동 650-7
어수정어린이공원,culture_park,경기도 의정부시 가능동 679-9
토끼어린이공원,culture_park,경기도 의정부시 가능동 709
새싹어린이공원,culture_park,경기도 의정부시 가능동 산 52-4
홍익문화공원,culture_park,경기도 의정부시 고산동 545-2
하금오어린이공원,culture_park,경기도 의정부시 금오동 254-1
꽃동네어린이공원,culture_park,경기도 의정부시 금오동 283-29 자금동꽃동네경로당
상금오어린이공원,culture_park,경기도 의정부시 금오동 456
금오소공원,culture_park,경기도 의정부시 금오동 464-4
천보근린공원,culture_park,경기도 의정부시 금오동 469-1 천보근린공원 공중화장실
상록근린공원,culture_park,경기도 의정부시 금오동 476-3 상록근린공원 공중화장실
광역행정타운1호소공원,culture_park,경기도 의정부시 금오동 480-3
광역행정타운1호소공원,culture_park,경기도 의정부시 금오동 482-1
광역행정타운 문화공원,culture_park,경기도 의정부시 금오동 485-1
곤제근린공원,culture_park,경기도 의정부시 낙양동 692-1
민락2수변공원,culture_park,경기도 의정부시 낙양동 696
초록어린이공원,culture_park,경기도 의정부시 낙양동 713
초록누리근린공원,culture_park,경기도 의정부시 낙양동 730
오색어린이공원,culture_park,경기도 의정부시 낙양동 748
물향기어린이공원,culture_park,경기도 의정부시 낙양동 752
장미어린이공원,culture_park,"경기도 의정부시 녹양동 174-1 종합운동장, 실내채육관, 벨로드롬 경기장"
무궁화소공원,culture_park,경기도 의정부시 녹양동 337
느티나무어린이공원,culture_park,경기도 의정부시 녹양동 348 장수경로당
무지개문화공원,culture_park,경기도 의정부시 녹양동 380-1
해오름근린공원,culture_park,경기도 의정부시 녹양동 399
군마근린공원,culture_park,경기도 의정부시 녹양동 406-3
방아어린이공원,culture_park,경기도 의정부시 녹양동 410-2
선행문화공원,culture_park,경기도 의정부시 민락동 569-4 아리띠애
소망어린이공원,culture_park,경기도 의정부시 민락동 576 민락1차 청구아파트
민락문화공원,culture_park,경기도 의정부시 민락동 691-1 산들마을신안·길훈·현대아파트
평화어린이공원,culture_park,경기도 의정부시 민락동 692-5
점말문화공원,culture_park,경기도 의정부시 민락동 695-2
오목문화근린공원,culture_park,경기도 의정부시 민락동 696-1 오복경로당
승지문화공원,culture_park,경기도 의정부시 민락동 698
오동어린이공원,culture_park,경기도 의정부시 민락동 706-1
송산1호수변공원,culture_park,경기도 의정부시 민락동 731-1
중보뜰어린이공원,culture_park,경기도 의정부시 민락동 735-2
다리목근린공원,culture_park,경기도 의정부시 민락동 736-2 송산노인복지회관
사계어린이공원,culture_park,경기도 의정부시 민락동 756-5
부용문화공원,culture_park,경기도 의정부시 민락동 757-3
